time,hand_label,x,y,z
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.429,right,-524.846,441.723,322.129
1751975720.481,right,-554.368,519.537,322.333
1751975720.481,right,-533.456,492.309,314.410
1751975720.481,right,-526.533,459.538,318.827
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.481,right,-526.015,430.264,318.939
1751975720.538,right,-564.182,502.982,309.428
1751975720.538,right,-543.192,476.569,300.443
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.538,right,-534.771,443.234,304.911
1751975720.590,right,-568.210,495.804,305.909
1751975720.590,right,-544.646,468.351,301.027
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.590,right,-536.747,436.718,303.363
1751975720.642,right,-575.326,487.425,301.455
1751975720.642,right,-553.928,462.573,288.350
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.642,right,-542.029,429.832,294.802
1751975720.684,right,-577.039,484.916,300.622
1751975720.684,right,-554.498,457.867,291.694
1751975720.684,right,-552.861,429.806,265.657
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.684,right,-544.010,397.191,291.131
1751975720.727,right,-581.805,484.012,298.651
1751975720.727,right,-559.550,457.054,288.711
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.727,right,-552.684,424.764,282.065
1751975720.786,right,-582.143,482.850,297.730
1751975720.786,right,-559.843,457.232,287.694
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.786,right,-554.940,425.193,279.011
1751975720.828,right,-583.100,484.864,294.570
1751975720.828,right,-559.550,457.054,288.711
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.828,right,-554.940,425.193,279.011
1751975720.868,right,-579.689,485.788,296.531
1751975720.868,right,-559.017,458.973,285.568
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.868,right,-556.048,427.853,269.788
1751975720.903,right,-577.573,486.191,294.511
1751975720.903,right,-557.376,459.665,281.519
1751975720.903,right,-557.376,459.665,281.519
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.903,right,-550.122,398.501,278.965
1751975720.957,right,-574.803,487.545,294.431
1751975720.957,right,-557.111,463.569,267.202
1751975720.957,right,-557.111,463.569,267.202
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975720.957,right,-546.717,401.086,280.806
1751975721.016,right,-569.234,493.012,294.072
1751975721.016,right,-549.164,466.797,280.055
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.016,right,-539.188,433.315,289.556
1751975721.053,right,-563.560,494.602,299.008
1751975721.053,right,-544.391,469.639,286.899
1751975721.053,right,-538.651,439.626,275.067
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.053,right,-532.738,408.257,290.405
1751975721.098,right,-564.136,497.804,296.768
1751975721.098,right,-545.438,472.771,277.642
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.098,right,-535.651,440.092,281.069
1751975721.147,right,-561.390,497.778,296.787
1751975721.147,right,-543.147,474.546,275.524
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.147,right,-532.931,440.697,286.056
1751975721.188,right,-559.408,498.678,298.741
1751975721.188,right,-538.994,473.539,280.637
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.188,right,-532.686,443.666,275.817
1751975721.230,right,-554.366,503.413,301.440
1751975721.230,right,-533.422,478.105,285.357
1751975721.230,right,-529.248,447.910,266.509
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.230,right,-524.395,415.915,283.891
1751975721.272,right,-555.813,505.976,296.232
1751975721.272,right,-532.103,478.480,290.352
1751975721.272,right,-526.221,448.779,278.498
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.272,right,-522.715,418.583,284.712
1751975721.316,right,-553.038,508.700,296.053
1751975721.316,right,-529.301,481.230,290.171
1751975721.316,right,-522.797,450.233,286.436
1751975721.316,right,-519.076,420.167,293.645
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.316,right,-514.720,400.347,285.079
1751975721.357,right,-549.080,514.546,299.668
1751975721.357,right,-528.492,489.872,281.531
1751975721.357,right,-519.523,456.490,281.996
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.357,right,-513.495,422.893,293.485
1751975721.400,right,-547.983,516.154,298.556
1751975721.400,right,-525.815,490.172,286.540
1751975721.400,right,-515.983,457.335,284.966
1751975721.400,right,-512.103,426.494,287.218
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.400,right,-505.099,405.310,289.796
1751975721.432,right,-547.179,516.646,296.520
1751975721.432,right,-525.679,491.246,281.451
1751975721.432,right,-514.809,458.900,283.857
1751975721.432,right,-510.237,426.198,289.257
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.432,right,-503.928,405.413,288.794
1751975721.472,right,-545.527,516.380,297.553
1751975721.472,right,-523.531,490.580,284.521
1751975721.472,right,-512.951,457.130,286.003
1751975721.472,right,-510.223,427.595,289.156
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.472,right,-503.011,406.341,292.743
1751975721.511,right,-544.715,516.872,295.518
1751975721.511,right,-521.480,491.206,281.481
1751975721.511,right,-511.319,456.939,287.030
1751975721.511,right,-508.828,427.581,289.166
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.511,right,-501.844,406.446,291.741
1751975721.558,right,-543.064,516.606,296.550
1751975721.558,right,-520.249,490.119,286.581
1751975721.558,right,-509.910,458.322,286.939
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.558,right,-506.973,427.282,291.205
1751975721.604,right,-538.949,516.566,296.580
1751975721.604,right,-517.040,490.948,282.531
1751975721.604,right,-504.827,456.175,291.138
1751975721.604,right,-503.925,427.956,286.163
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.604,right,-496.604,407.322,283.691
1751975721.655,right,-537.564,517.927,296.491
1751975721.655,right,-515.418,493.416,277.350
1751975721.655,right,-503.425,457.551,291.048
1751975721.655,right,-499.271,429.028,288.121
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.655,right,-493.990,408.823,282.597
1751975721.706,right,-530.153,520.093,298.388
1751975721.706,right,-508.146,494.622,284.329
1751975721.706,right,-495.501,460.616,288.873
1751975721.706,right,-490.654,431.596,288.995
1751975721.706,right,-482.097,410.320,292.593
1751975721.706,right,-482.097,410.320,292.593
1751975721.706,right,-482.097,410.320,292.593
