time,hand_label,x,y,z
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.932,left,-829.055,457.311,30.259
1751974450.977,left,-841.525,614.148,-3.206
1751974450.977,left,-841.525,614.148,-3.206
1751974450.977,left,-841.525,614.148,-3.206
1751974450.977,left,-901.176,545.326,5.384
1751974450.977,left,-902.399,529.107,4.542
1751974450.977,left,-869.542,539.687,14.019
1751974450.977,left,-870.340,495.174,9.208
1751974450.977,left,-874.196,474.638,-0.363
1751974450.977,left,-874.196,474.638,-0.363
1751974450.977,left,-874.196,474.638,-0.363
1751974450.977,left,-825.880,482.959,38.454
1751974450.977,left,-828.097,458.850,32.159
1751974450.977,left,-828.097,458.850,32.159
1751974450.977,left,-828.097,458.850,32.159
1751974450.977,left,-794.696,486.107,82.546
1751974450.977,left,-794.696,486.107,82.546
1751974450.977,left,-794.696,486.107,82.546
1751974450.977,left,-794.696,486.107,82.546
1751974450.977,left,-794.696,486.107,82.546
1751974450.977,left,-794.696,486.107,82.546
1751974450.977,left,-794.696,486.107,82.546
1751974451.024,left,-837.776,614.880,0.776
1751974451.024,left,-837.776,614.880,0.776
1751974451.024,left,-837.776,614.880,0.776
1751974451.024,left,-837.776,614.880,0.776
1751974451.024,left,-837.776,614.880,0.776
1751974451.024,left,-866.822,545.581,11.606
1751974451.024,left,-867.270,501.508,14.786
1751974451.024,left,-869.797,479.444,4.331
1751974451.024,left,-869.797,479.444,4.331
1751974451.024,left,-869.797,479.444,4.331
1751974451.024,left,-823.559,488.175,39.095
1751974451.024,left,-829.939,463.044,27.834
1751974451.024,left,-829.939,463.044,27.834
1751974451.024,left,-829.939,463.044,27.834
1751974451.024,left,-796.026,491.818,79.117
1751974451.024,left,-796.026,491.818,79.117
1751974451.024,left,-796.026,491.818,79.117
1751974451.024,left,-796.026,491.818,79.117
1751974451.024,left,-796.026,491.818,79.117
1751974451.024,left,-796.026,491.818,79.117
1751974451.024,left,-796.026,491.818,79.117
1751974451.072,left,-828.535,617.728,-3.380
1751974451.072,left,-828.535,617.728,-3.380
1751974451.072,left,-885.755,565.509,12.049
1751974451.072,left,-899.655,534.552,-4.856
1751974451.072,left,-906.341,513.182,-19.399
1751974451.072,left,-851.981,550.087,15.388
1751974451.072,left,-850.769,511.246,10.180
1751974451.072,left,-849.231,489.749,7.732
1751974451.072,left,-853.735,472.575,-0.081
1751974451.072,left,-853.735,472.575,-0.081
1751974451.072,left,-799.662,498.467,70.592
1751974451.072,left,-811.146,481.440,58.712
1751974451.072,left,-811.146,481.440,58.712
1751974451.072,left,-811.146,481.440,58.712
1751974451.072,left,-785.073,503.656,79.336
1751974451.072,left,-785.073,503.656,79.336
1751974451.072,left,-785.073,503.656,79.336
1751974451.072,left,-785.073,503.656,79.336
1751974451.072,left,-785.073,503.656,79.336
1751974451.072,left,-785.073,503.656,79.336
1751974451.072,left,-785.073,503.656,79.336
1751974451.107,left,-830.810,620.206,-12.597
1751974451.107,left,-830.810,620.206,-12.597
1751974451.107,left,-883.352,565.012,6.085
1751974451.107,left,-892.524,533.892,-1.754
1751974451.107,left,-894.857,512.369,-15.255
1751974451.107,left,-840.179,546.737,13.702
1751974451.107,left,-835.038,505.655,20.713
1751974451.107,left,-825.899,481.159,38.584
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-816.385,463.037,52.989
1751974451.107,left,-739.418,520.382,104.495
1751974451.107,left,-734.073,506.886,122.549
1751974451.107,left,-733.268,503.175,124.828
1751974451.149,left,-826.624,622.521,-7.724
1751974451.149,left,-826.624,622.521,-7.724
1751974451.149,left,-877.001,565.404,4.093
1751974451.149,left,-886.622,534.426,-4.762
1751974451.149,left,-888.358,510.769,-17.102
1751974451.149,left,-831.045,544.815,13.901
1751974451.149,left,-815.239,501.430,44.208
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-811.631,479.835,57.823
1751974451.149,left,-749.948,529.098,61.687
1751974451.149,left,-742.259,519.149,85.516
1751974451.188,left,-825.710,621.960,-5.672
1751974451.188,left,-825.710,621.960,-5.672
1751974451.188,left,-875.358,562.588,0.296
1751974451.188,left,-882.063,532.908,-6.628
1751974451.188,left,-887.497,509.217,-18.989
1751974451.188,left,-829.271,539.298,14.311
1751974451.188,left,-787.954,493.452,89.078
1751974451.188,left,-776.834,472.851,111.694
1751974451.188,left,-779.218,463.531,107.338
1751974451.188,left,-779.218,463.531,107.338
1751974451.188,left,-779.218,463.531,107.338
1751974451.188,left,-753.418,473.555,126.835
1751974451.188,left,-753.418,473.555,126.835
1751974451.188,left,-753.418,473.555,126.835
1751974451.188,left,-753.418,473.555,126.835
1751974451.188,left,-732.563,479.931,136.537
1751974451.188,left,-738.158,468.281,128.318
1751974451.188,left,-738.158,468.281,128.318
1751974451.188,left,-738.158,468.281,128.318
1751974451.188,left,-738.158,468.281,128.318
1751974451.188,left,-738.158,468.281,128.318
1751974451.232,left,-824.778,623.251,-3.754
1751974451.232,left,-824.778,623.251,-3.754
1751974451.232,left,-876.047,559.412,6.537
1751974451.232,left,-893.456,531.924,-10.642
1751974451.232,left,-896.106,505.856,-20.808
1751974451.232,left,-827.427,536.634,18.526
1751974451.232,left,-771.680,484.357,121.925
1751974451.232,left,-779.255,474.234,113.583
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-782.098,466.786,108.087
1751974451.232,left,-753.818,487.686,120.799
1751974451.232,left,-755.312,481.344,129.268
1751974451.232,left,-755.312,481.344,129.268
1751974451.232,left,-755.312,481.344,129.268
1751974451.232,left,-733.229,502.691,100.800
1751974451.232,left,-724.237,491.623,115.695
1751974451.296,left,-827.465,630.826,1.697
1751974451.296,left,-827.465,630.826,1.697
1751974451.296,left,-883.390,561.326,6.351
1751974451.296,left,-891.316,529.000,4.623
1751974451.296,left,-892.454,510.242,-3.054
1751974451.296,left,-852.831,549.665,17.419
1751974451.296,left,-860.670,522.988,-3.766
1751974451.296,left,-860.670,522.988,-3.766
1751974451.296,left,-860.670,522.988,-3.766
1751974451.296,left,-860.670,522.988,-3.766
1751974451.296,left,-810.617,519.656,40.917
1751974451.296,left,-810.617,519.656,40.917
1751974451.296,left,-810.617,519.656,40.917
1751974451.296,left,-810.617,519.656,40.917
1751974451.296,left,-789.998,524.639,50.718
1751974451.296,left,-789.998,524.639,50.718
1751974451.296,left,-789.998,524.639,50.718
1751974451.296,left,-789.998,524.639,50.718
1751974451.296,left,-773.535,535.858,55.029
1751974451.296,left,-773.535,535.858,55.029
1751974451.296,left,-773.535,535.858,55.029
1751974451.376,left,-829.387,624.590,-1.875
1751974451.376,left,-829.387,624.590,-1.875
1751974451.376,left,-874.588,562.662,16.338
1751974451.376,left,-881.642,531.032,12.560
1751974451.376,left,-887.887,510.549,-5.051
1751974451.376,left,-831.777,546.355,23.811
1751974451.376,left,-804.554,508.539,62.814
1751974451.376,left,-804.554,508.539,62.814
1751974451.376,left,-804.554,508.539,62.814
1751974451.376,left,-804.554,508.539,62.814
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.376,left,-780.616,513.610,80.652
1751974451.429,left,-826.609,625.122,-3.901
1751974451.429,left,-859.966,595.610,6.033
1751974451.429,left,-871.556,559.456,22.605
1751974451.429,left,-878.570,529.821,18.683
1751974451.429,left,-888.923,509.038,-6.954
1751974451.429,left,-815.503,538.104,28.524
1751974451.429,left,-771.854,483.378,117.984
1751974451.429,left,-770.694,462.880,122.480
1751974451.429,left,-769.150,451.213,123.333
1751974451.429,left,-769.150,451.213,123.333
1751974451.429,left,-769.150,451.213,123.333
1751974451.429,left,-769.150,451.213,123.333
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974451.429,left,-758.348,456.390,121.024
1751974494.665,right,-723.707,335.258,364.612
1751974494.665,right,-715.013,347.679,342.717
1751974494.665,right,-693.618,348.884,340.765
1751974494.665,right,-669.061,340.541,346.541
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.665,right,-654.204,330.185,336.357
1751974494.775,right,-711.154,350.024,347.586
1751974494.775,right,-680.840,355.413,339.374
1751974494.775,right,-655.854,344.734,337.301
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.775,right,-637.456,334.250,328.152
1751974494.831,right,-706.752,348.626,348.718
1751974494.831,right,-680.114,351.803,332.621
1751974494.831,right,-648.964,340.424,344.675
1751974494.831,right,-648.964,340.424,344.675
1751974494.831,right,-648.964,340.424,344.675
1751974494.831,right,-648.964,340.424,344.675
1751974494.831,right,-648.964,340.424,344.675
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.831,right,-594.012,278.325,354.532
1751974494.869,right,-706.200,353.790,349.352
1751974494.869,right,-674.232,356.670,339.326
1751974494.869,right,-651.360,342.239,332.497
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.869,right,-632.589,329.020,320.540
1751974494.919,right,-709.178,355.461,343.196
1751974494.919,right,-675.124,358.118,337.211
1751974494.919,right,-647.089,343.241,339.471
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.919,right,-630.833,330.333,321.460
1751974494.963,right,-703.267,355.178,347.265
1751974494.963,right,-672.947,358.336,333.199
1751974494.963,right,-647.257,343.657,329.414
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974494.963,right,-630.214,331.921,312.325
1751974495.023,right,-706.541,356.750,343.120
1751974495.023,right,-674.703,358.234,335.200
1751974495.023,right,-650.763,343.774,327.377
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.023,right,-632.386,330.448,317.431
1751974495.085,right,-712.659,359.069,348.928
1751974495.085,right,-680.204,357.631,346.236
1751974495.085,right,-658.380,349.024,330.959
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.085,right,-638.038,341.157,322.636
1751974495.131,right,-710.125,358.738,353.982
1751974495.131,right,-682.567,360.775,337.973
1751974495.131,right,-657.871,351.794,328.757
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.131,right,-640.028,341.367,317.595
1751974495.167,right,-709.592,361.261,354.806
1751974495.167,right,-684.416,361.045,333.931
1751974495.167,right,-659.163,350.616,325.825
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.167,right,-639.246,339.928,319.709
1751974495.220,right,-712.139,360.306,349.845
1751974495.220,right,-685.608,359.360,340.061
1751974495.220,right,-663.679,349.220,327.902
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.220,right,-645.187,341.265,321.579
1751974495.278,right,-717.193,362.303,339.641
1751974495.278,right,-687.203,360.111,327.964
1751974495.278,right,-664.034,346.855,321.052
1751974495.278,right,-664.034,346.855,321.052
1751974495.278,right,-664.034,346.855,321.052
1751974495.278,right,-664.034,346.855,321.052
1751974495.278,right,-664.034,346.855,321.052
1751974495.278,right,-603.297,292.609,345.419
1751974495.278,right,-603.297,292.609,345.419
1751974495.278,right,-603.297,292.609,345.419
1751974495.278,right,-603.297,292.609,345.419
1751974495.278,right,-603.297,292.609,345.419
